App,Device,Hive_Position,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight, Weight_Scale_Factor, Weight, WeightL, WeightLRaw, WeightR, WeightRRaw
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:39,9/23/22 17:39,1663976353,112,FALSE,100,81.14,,88.68,2,44.34,35.71,,8.63,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:44,9/23/22 17:44,1663976653,113,FALSE,100,80.97,,88.68,2,44.34,35.69,,8.65,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:47,9/23/22 17:47,1663976850,113,FALSE,100,80.97,,88.68,2,44.34,35.69,,8.65,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:49,9/23/22 17:49,1663976953,114,FALSE,100,80.79,,88.6,2,44.3,35.67,,8.63,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:54,9/23/22 17:54,1663977253,115,FALSE,100,80.52,,88.6,2,44.3,35.64,,8.66,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:57,9/23/22 17:57,1663977450,115,FALSE,100,80.52,,88.6,2,44.3,35.64,,8.66,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/23/22 23:59,9/23/22 17:59,1663977553,116,FALSE,100,80.27,,88.5,2,44.25,35.58,,8.67,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:04,9/23/22 18:04,1663977853,117,FALSE,100,80.06,,88.5,2,44.25,35.57,,8.68,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 0:07,9/23/22 18:07,1663978050,12,FALSE,100,78.9,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:07,9/23/22 18:07,1663978050,117,FALSE,100,80.06,,88.5,2,44.25,35.57,,8.68,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:09,9/23/22 18:09,1663978153,118,FALSE,100,79.8,,88.4,2,44.2,35.52,,8.68,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:14,9/23/22 18:14,1663978453,119,FALSE,100,79.55,,88.38,2,44.19,35.49,,8.7,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:17,9/23/22 18:17,1663978650,119,FALSE,100,79.55,,88.38,2,44.19,35.49,,8.7,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:19,9/23/22 18:19,1663978753,120,FALSE,100,79.32,,88.18,2,44.09,35.45,,8.64,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:24,9/23/22 18:24,1663979053,121,FALSE,100,79.14,,88.16,2,44.08,35.43,,8.65,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979248,123,FALSE,100,79.01,,88.14,2,44.07,35.4,,8.67,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979250,121,FALSE,100,79.14,,88.16,2,44.08,35.43,,8.65,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979257,126,FALSE,100,79.01,,88.14,2,44.07,35.4,,8.67,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979258,127,FALSE,100,79.01,,88.14,2,44.07,35.4,,8.67,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979264,32,FALSE,100,94.71,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979265,35,FALSE,100,94.71,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979266,40,FALSE,100,94.71,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:27,9/23/22 18:27,1663979267,41,FALSE,100,94.69,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:28,9/23/22 18:28,1663979282,45,FALSE,100,94.71,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:28,9/23/22 18:28,1663979285,48,FALSE,100,94.74,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:28,9/23/22 18:28,1663979286,53,FALSE,100,94.73,62,,,,,,,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:28,9/23/22 18:28,1663979287,54,FALSE,100,94.71,62,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:32,9/23/22 18:32,1663979558,128,FALSE,100,78.63,,87.86,2,43.93,35.32,,8.61,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:37,9/23/22 18:37,1663979850,129,FALSE,100,78.63,,87.86,2,43.93,35.32,,8.61,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 0:37,9/23/22 18:37,1663979850,54,FALSE,100,94.71,69,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:37,9/23/22 18:37,1663979858,130,FALSE,100,78.06,,87.7,2,43.85,35.27,,8.58,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:42,9/23/22 18:42,1663980158,131,FALSE,100,77.46,,87.72,2,43.86,35.24,,8.62,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:47,9/23/22 18:47,1663980450,131,FALSE,100,77.46,,87.72,2,43.86,35.24,,8.62,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:47,9/23/22 18:47,1663980458,132,FALSE,100,76.74,,87.52,2,43.76,35.16,,8.6,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:52,9/23/22 18:52,1663980758,133,FALSE,100,76.15,,87.34,2,43.67,35.1,,8.57,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:57,9/23/22 18:57,1663981051,133,FALSE,100,76.15,,87.34,2,43.67,35.1,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 0:57,9/23/22 18:57,1663981058,134,FALSE,100,75.61,,87.3,2,43.65,35.06,,8.59,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:02,9/23/22 19:02,1663981358,135,FALSE,100,75.16,,87.18,2,43.59,35.01,,8.58,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 1:07,9/23/22 19:07,1663981650,13,FALSE,100,74.31,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:07,9/23/22 19:07,1663981650,135,FALSE,100,75.16,,87.18,2,43.59,35.01,,8.58,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:07,9/23/22 19:07,1663981658,136,FALSE,100,74.69,,87.14,2,43.57,34.99,,8.58,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:12,9/23/22 19:12,1663981958,137,FALSE,100,74.28,,87.1,2,43.55,34.96,,8.59,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:17,9/23/22 19:17,1663982250,137,FALSE,100,74.28,,87.1,2,43.55,34.96,,8.59,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:17,9/23/22 19:17,1663982258,138,FALSE,100,73.84,,86.98,2,43.49,34.92,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:22,9/23/22 19:22,1663982558,139,FALSE,100,73.5,,86.98,2,43.49,34.91,,8.58,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:27,9/23/22 19:27,1663982850,139,FALSE,100,73.5,,86.98,2,43.49,34.91,,8.58,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:27,9/23/22 19:27,1663982858,140,FALSE,100,73.18,,86.96,2,43.48,34.92,,8.56,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 1:28,9/23/22 19:28,1663982886,55,FALSE,100,94.04,62,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:32,9/23/22 19:32,1663983158,141,FALSE,100,72.86,,86.9,2,43.45,34.9,,8.55,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:37,9/23/22 19:37,1663983450,141,FALSE,100,72.86,,86.9,2,43.45,34.9,,8.55,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 1:37,9/23/22 19:37,1663983450,55,FALSE,100,94.04,62,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:37,9/23/22 19:37,1663983458,142,FALSE,100,72.51,,86.86,2,43.43,34.87,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:42,9/23/22 19:42,1663983758,143,FALSE,100,72.23,,86.74,2,43.37,34.84,,8.53,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:47,9/23/22 19:47,1663984050,143,FALSE,100,72.23,,86.74,2,43.37,34.84,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:47,9/23/22 19:47,1663984058,144,FALSE,100,71.97,,86.74,2,43.37,34.82,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:52,9/23/22 19:52,1663984358,145,FALSE,100,71.79,,86.72,2,43.36,34.8,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:57,9/23/22 19:57,1663984650,145,FALSE,100,71.79,,86.72,2,43.36,34.8,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 1:57,9/23/22 19:57,1663984658,146,FALSE,100,71.56,,86.68,2,43.34,34.78,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:02,9/23/22 20:02,1663984958,147,FALSE,100,71.4,,86.62,2,43.31,34.77,,8.54,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 2:07,9/23/22 20:07,1663985250,14,FALSE,100,71.07,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:07,9/23/22 20:07,1663985250,147,FALSE,100,71.4,,86.62,2,43.31,34.77,,8.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:07,9/23/22 20:07,1663985258,148,FALSE,100,71.18,,86.64,2,43.32,34.77,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:12,9/23/22 20:12,1663985558,149,FALSE,100,71.11,,86.64,2,43.32,34.76,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:17,9/23/22 20:17,1663985850,149,FALSE,100,71.11,,86.64,2,43.32,34.76,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:17,9/23/22 20:17,1663985858,150,FALSE,100,71.02,,86.62,2,43.31,34.74,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:22,9/23/22 20:22,1663986158,151,FALSE,100,70.89,,86.58,2,43.29,34.73,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:27,9/23/22 20:27,1663986450,151,FALSE,100,70.89,,86.58,2,43.29,34.73,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:27,9/23/22 20:27,1663986458,152,FALSE,100,70.82,,86.56,2,43.28,34.72,,8.56,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 2:28,9/23/22 20:28,1663986486,56,FALSE,100,94.56,64,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:32,9/23/22 20:32,1663986758,153,FALSE,100,70.77,,86.58,2,43.29,34.73,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:37,9/23/22 20:37,1663987050,153,FALSE,100,70.77,,86.58,2,43.29,34.73,,8.56,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 2:37,9/23/22 20:37,1663987050,56,FALSE,100,94.56,63,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:37,9/23/22 20:37,1663987058,154,FALSE,100,70.68,,86.54,2,43.27,34.7,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:42,9/23/22 20:42,1663987358,155,FALSE,100,70.55,,86.52,2,43.26,34.69,,8.57,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:47,9/23/22 20:47,1663987650,155,FALSE,100,70.55,,86.52,2,43.26,34.69,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:47,9/23/22 20:47,1663987658,156,FALSE,100,70.46,,86.34,2,43.17,34.66,,8.51,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:52,9/23/22 20:52,1663987958,157,FALSE,100,70.34,,86.34,2,43.17,34.65,,8.52,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:57,9/23/22 20:57,1663988250,157,FALSE,100,70.34,,86.34,2,43.17,34.65,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 2:57,9/23/22 20:57,1663988258,158,FALSE,100,70.25,,86.3,2,43.15,34.63,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:02,9/23/22 21:02,1663988558,159,FALSE,100,70.08,,86.32,2,43.16,34.63,,8.53,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 3:07,9/23/22 21:07,1663988850,15,FALSE,100,69.51,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:07,9/23/22 21:07,1663988850,159,FALSE,100,70.08,,86.32,2,43.16,34.63,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:07,9/23/22 21:07,1663988858,160,FALSE,100,69.94,,86.22,2,43.11,34.59,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:12,9/23/22 21:12,1663989158,161,FALSE,100,69.83,,86.22,2,43.11,34.59,,8.52,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:17,9/23/22 21:17,1663989450,161,FALSE,100,69.83,,86.22,2,43.11,34.59,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:17,9/23/22 21:17,1663989458,162,FALSE,100,69.67,,86.22,2,43.11,34.58,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:22,9/23/22 21:22,1663989758,163,FALSE,100,69.51,,86.2,2,43.1,34.56,,8.54,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:27,9/23/22 21:27,1663990050,163,FALSE,100,69.51,,86.2,2,43.1,34.56,,8.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:27,9/23/22 21:27,1663990058,164,FALSE,100,69.36,,86.22,2,43.11,34.56,,8.55,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 3:28,9/23/22 21:28,1663990086,57,FALSE,100,94.64,60,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:32,9/23/22 21:32,1663990358,165,FALSE,100,69.2,,86.22,2,43.11,34.55,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:37,9/23/22 21:37,1663990650,165,FALSE,100,69.2,,86.22,2,43.11,34.55,,8.56,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 3:37,9/23/22 21:37,1663990650,57,FALSE,100,94.64,62,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:37,9/23/22 21:37,1663990658,166,FALSE,100,69.09,,86.18,2,43.09,34.52,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:42,9/23/22 21:42,1663990958,167,FALSE,100,68.88,,86.08,2,43.04,34.49,,8.55,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:47,9/23/22 21:47,1663991250,167,FALSE,100,68.88,,86.08,2,43.04,34.49,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:47,9/23/22 21:47,1663991258,168,FALSE,100,68.75,,86.08,2,43.04,34.49,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:52,9/23/22 21:52,1663991558,169,FALSE,100,68.63,,86.06,2,43.03,34.49,,8.54,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:57,9/23/22 21:57,1663991850,169,FALSE,100,68.63,,86.06,2,43.03,34.49,,8.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 3:57,9/23/22 21:57,1663991858,170,FALSE,100,68.45,,86.06,2,43.03,34.47,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:02,9/23/22 22:02,1663992158,171,FALSE,100,68.32,,86.04,2,43.02,34.47,,8.55,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 4:07,9/23/22 22:07,1663992450,16,FALSE,100,67.65,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:07,9/23/22 22:07,1663992450,171,FALSE,100,68.32,,86.04,2,43.02,34.47,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:07,9/23/22 22:07,1663992458,172,FALSE,100,68.18,,85.94,2,42.97,34.46,,8.51,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:12,9/23/22 22:12,1663992758,173,FALSE,100,68.01,,85.92,2,42.96,34.44,,8.52,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:17,9/23/22 22:17,1663993050,173,FALSE,100,68.01,,85.92,2,42.96,34.44,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:17,9/23/22 22:17,1663993058,174,FALSE,100,67.87,,85.92,2,42.96,34.43,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:22,9/23/22 22:22,1663993358,175,FALSE,100,67.8,,85.9,2,42.95,34.43,,8.52,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:27,9/23/22 22:27,1663993650,175,FALSE,100,67.8,,85.9,2,42.95,34.43,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:27,9/23/22 22:27,1663993658,176,FALSE,100,67.67,,85.92,2,42.96,34.42,,8.54,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 4:28,9/23/22 22:28,1663993686,58,FALSE,100,94.28,61,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:32,9/23/22 22:32,1663993958,177,FALSE,100,67.55,,85.8,2,42.9,34.4,,8.5,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:37,9/23/22 22:37,1663994250,177,FALSE,100,67.55,,85.8,2,42.9,34.4,,8.5,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 4:37,9/23/22 22:37,1663994255,58,FALSE,100,94.28,62,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:37,9/23/22 22:37,1663994258,178,FALSE,100,67.51,,85.82,2,42.91,34.4,,8.51,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:42,9/23/22 22:42,1663994558,179,FALSE,100,67.35,,85.84,2,42.92,34.41,,8.51,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:47,9/23/22 22:47,1663994851,179,FALSE,100,67.35,,85.84,2,42.92,34.41,,8.51,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:47,9/23/22 22:47,1663994858,180,FALSE,100,67.29,,85.84,2,42.92,34.41,,8.51,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:52,9/23/22 22:52,1663995158,181,FALSE,100,67.22,,85.84,2,42.92,34.39,,8.53,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:57,9/23/22 22:57,1663995450,181,FALSE,100,67.22,,85.84,2,42.92,34.39,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 4:57,9/23/22 22:57,1663995458,182,FALSE,100,67.09,,85.74,2,42.87,34.37,,8.5,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:02,9/23/22 23:02,1663995758,183,FALSE,100,67.02,,85.78,2,42.89,34.38,,8.51,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 5:07,9/23/22 23:07,1663996050,17,FALSE,100,66.32,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:07,9/23/22 23:07,1663996050,183,FALSE,100,67.02,,85.78,2,42.89,34.38,,8.51,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:07,9/23/22 23:07,1663996058,184,FALSE,100,66.92,,85.82,2,42.91,34.38,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:12,9/23/22 23:12,1663996358,185,FALSE,100,66.81,,85.84,2,42.92,34.38,,8.54,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:17,9/23/22 23:17,1663996650,185,FALSE,100,66.81,,85.84,2,42.92,34.38,,8.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:17,9/23/22 23:17,1663996658,186,FALSE,100,66.65,,85.76,2,42.88,34.36,,8.52,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:22,9/23/22 23:22,1663996958,187,FALSE,100,66.56,,85.8,2,42.9,34.37,,8.53,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:27,9/23/22 23:27,1663997250,187,FALSE,100,66.56,,85.8,2,42.9,34.37,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:27,9/23/22 23:27,1663997258,188,FALSE,100,66.47,,85.8,2,42.9,34.35,,8.55,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 5:28,9/23/22 23:28,1663997286,59,FALSE,100,94.44,57,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:32,9/23/22 23:32,1663997558,189,FALSE,100,66.3,,85.82,2,42.91,34.36,,8.55,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:37,9/23/22 23:37,1663997850,189,FALSE,100,66.3,,85.82,2,42.91,34.36,,8.55,
BAPP|S,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 5:37,9/23/22 23:37,1663997850,59,FALSE,100,94.44,57,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:37,9/23/22 23:37,1663997858,190,FALSE,100,66.23,,85.82,2,42.91,34.35,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:42,9/23/22 23:42,1663998158,191,FALSE,100,66.11,,85.8,2,42.9,34.34,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:47,9/23/22 23:47,1663998450,191,FALSE,100,66.11,,85.8,2,42.9,34.34,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:47,9/23/22 23:47,1663998458,192,FALSE,100,66.02,,85.76,2,42.88,34.35,,8.53,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:52,9/23/22 23:52,1663998758,193,FALSE,100,65.89,,85.78,2,42.89,34.34,,8.55,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:57,9/23/22 23:57,1663999050,193,FALSE,100,65.89,,85.78,2,42.89,34.34,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 5:57,9/23/22 23:57,1663999058,194,FALSE,100,65.76,,85.78,2,42.89,34.33,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:02,9/24/22 0:02,1663999358,195,FALSE,100,65.64,,85.74,2,42.87,34.33,,8.54,
BAPP|S,52:02:63,Outside Hive,Logged_Data,1665433980,9/24/22 6:07,9/24/22 0:07,1663999650,18,FALSE,100,64.7,,,,,,,,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:07,9/24/22 0:07,1663999650,195,FALSE,100,65.64,,85.74,2,42.87,34.33,,8.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:07,9/24/22 0:07,1663999658,196,FALSE,100,65.48,,85.74,2,42.87,34.32,,8.55,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:12,9/24/22 0:12,1663999958,197,FALSE,100,65.35,,85.76,2,42.88,34.32,,8.56,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:17,9/24/22 0:17,1664000250,197,FALSE,100,65.35,,85.76,2,42.88,34.32,,8.56,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:17,9/24/22 0:17,1664000258,198,FALSE,100,65.22,,85.76,2,42.88,34.31,,8.57,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:22,9/24/22 0:22,1664000558,199,FALSE,100,65.08,,85.66,2,42.83,34.29,,8.54,
BAPP|S,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:27,9/24/22 0:27,1664000850,199,FALSE,100,65.08,,85.66,2,42.83,34.29,,8.54,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:27,9/24/22 0:27,1664000858,200,FALSE,100,64.99,,85.74,2,42.87,34.32,,8.55,
BAPP,56:0B:63,Above Lower Brood Box,Logged_Data,1665433980,9/24/22 6:28,9/24/22 0:28,1664000886,60,FALSE,100,94.06,54,,,,,,,
BAPP,57:06:00,Scale Under Hive,Logged_Data,1665433980,9/24/22 6:32,9/24/22 0:32,1664001158,201,FALSE,100,64.83,,85.76,2,42.88,34.32,,8.56,
